ev_stand,ev_hit,ev_double,realized_units,stand_shadow_units,hit_shadow_units
+1.000000,+1.000000,+0.335968,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.463710,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.478992,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.836910,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.044643,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.845455,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.300926,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.924171,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.924757,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.453202,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.850374,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.541562,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.844961,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.706806,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.388298,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.557951,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.768595,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.138810,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.470930,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.917647,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.449405,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.709970,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.546012,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.492212,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.360759,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.909677,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.338816,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.317726,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.583618,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.166667,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.194346,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.417266,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.860806,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.376426,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.155039,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.573123,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.630522,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.580247,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.642857,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.918455,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.737991,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.321429,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.870968,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.478873,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.334928,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.922330,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.846154,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.919395,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.778947,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.058824,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.453297,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.613889,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.106017,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.843023,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.920732,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.629630,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.225705,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.917197,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.546926,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.835526,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.628763,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.037288,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.340278,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.830389,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.931655,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.824818,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.256506,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.328302,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.246154,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.925197,+0.000000,-1.000000,+0.000000
+0.000000,+0.000000,-0.672000,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.914634,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.135593,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.517241,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,-0.392070,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.748879,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.091743,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.481308,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.318841,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.310680,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.303922,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.391960,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.464467,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.759067,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.857520,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.922460,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.293956,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.144444,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.466292,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.917614,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.290230,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.760933,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.071006,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.444444,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.464396,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.930818,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.358974,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.488599,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.486755,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.626263,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.569966,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.302083,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.865724,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.863309,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.313869,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.131783,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.916996,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.497976,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.102564,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.552174,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.681416,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.939815,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.580189,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.135266,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.764706,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.236908,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.296954,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.622108,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.854545,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.307087,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.781915,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.849462,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.928571,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.933333,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.327684,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.865889,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.572271,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.862275,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.063830,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.763077,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.234177,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.275641,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.876623,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.589404,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.255034,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.399317,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.244444,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.549618,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.072581,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.868313,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.731092,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.598291,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.942222,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.298643,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.093023,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.942857,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.092683,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.075426,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.530713,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.840000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.076142,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.840617,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.315789,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.376000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.929730,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.445055,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.917847,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.843478,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.921450,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.769939,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.475155,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.367089,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.141026,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.314935,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.013158,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.826667,+0.000000,+0.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.472028,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.794224,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.919118,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.774436,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.628352,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.338521,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.238095,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.635628,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.329218,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.777311,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.369099,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.131579,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.349776,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.746544,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.490385,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.080292,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.452736,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.007538,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.450777,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.778947,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.546667,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.285714,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.689076,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.294618,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.856322,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.921053,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.297297,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.073171,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.309598,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.154088,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.926752,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.770227,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.572368,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,-0.865320,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.602787,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.279152,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.107914,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.930147,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.857143,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.583969,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.867188,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.071713,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.455285,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.543568,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.864407,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.761905,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.026549,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.583710,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.929245,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.912621,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.924390,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.232673,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.766497,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.769231,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.929870,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.921053,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.686170,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.467213,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.153631,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.935028,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.302857,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.447977,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.243402,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.595238,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.915152,+0.000000,-1.000000,+0.000000
+0.000000,+0.000000,-0.372308,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.925000,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.070064,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,+0.009677,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.934211,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.515050,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.325424,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.501754,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.904412,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.109023,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.325670,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.008130,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.768559,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.419643,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.945205,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.794393,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.521531,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.808824,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.924574,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.296296,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.765000,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.838384,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.215385,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,+0.155440,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.384211,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.326923,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.484680,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.629944,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.773256,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.109145,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.672783,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.354037,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.471698,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.769968,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.533981,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.042763,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.627986,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.635417,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.925000,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.746377,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.564576,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.928839,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.007812,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.463710,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.572016,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.953782,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.353448,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.903509,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.417040,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.357798,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.913876,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.615764,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.461165,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.299020,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.765464,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.918848,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.220159,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.462366,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.610354,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.071823,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.698324,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.618911,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.864706,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.391045,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.473846,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.518750,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.743671,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.740385,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.474026,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.009868,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.454849,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.173469,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.748276,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.853147,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.785455,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.605263,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.199234,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.843750,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.924603,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.311741,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.350211,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.237069,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.925110,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.630631,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.330189,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.917476,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.456311,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.311275,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.608040,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.624365,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.615979,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.843342,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.523810,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.307278,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.923497,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.084270,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.920455,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.461095,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.707602,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.159159,+1.000000,+1.000000,+1.000000
